,OSS,ORS,OS,OS - Taxonomy Code,Title,URL
4151,X,,,,"The bacteria-positive proportion in
 the disc tissue samples from surge
ry: a systematic review and meta-an
alysis.",/pubmed/31312913
4150,X,,,,"Systematic review of diagnostic acc
uracy of patient history, clinical 
findings, and physical tests in the
 diagnosis of lumbar spinal stenosi
s.",/pubmed/31312914
4149,,,,,"Clinical characteristics and outcom
es of extrauterine epithelioid trop
hoblastic tumors.",/pubmed/31312959
4148,,,,,"Second primary molar hypomineralisa
tion and drugs used during pregnanc
y and infancy. A systematic review.
",/pubmed/31312969
4147,,,,,"Risk Factors for School Absenteeism
 and Dropout: A Meta-Analytic Revie
w.",/pubmed/31312979
4146,,,,,"Association Between Cystatin C and 
the Risk of Ischemic Stroke: a Syst
ematic Review and Meta-analysis.",/pubmed/31313057
4145,,,,,"Impact of Lipid-Lowering Therapy on
 Mortality According to the Baselin
e Non-HDL Cholesterol Level: A Meta
-Analysis.",/pubmed/31313082
4144,,,,,"Branched-Chain Amino Acids and Seiz
ures: A Systematic Review of the Li
terature.",/pubmed/31313139
4143,,,,,"Evaluation of serum cytokine and ch
emokine levels in dermatitis herpet
iformis: a systematic review and me
ta-analysis.",/pubmed/31313215
4142,,,,,"Prevention and treatment of childho
od and adolescent obesity: a system
atic review of meta-analyses.",/pubmed/31313240
4141,,,,,"Optimal clinical management of chil
dren receiving ketogenic parenteral
 nutrition: a clinical practice gui
de.",/pubmed/31313290
4140,,,,,Incentives for smoking cessation.,/pubmed/31313293
4139,,,,,"Moving beyond self-report data coll
ection in the natural environment: 
A review of the past and future dir
ections for ambulatory assessment i
n eating disorders.",/pubmed/31313348
4138,,,,,"Clinical effect of probiotics in pr
evention or treatment of gastrointe
stinal disease in dogs: A systemati
c review.",/pubmed/31313372
4137,,,,,"Behavioral Economic Tobacco Demand 
in Relation to Cigarette Consumptio
n and Nicotine Dependence: A Meta-A
nalysis of Cross-sectional Relation
ships.",/pubmed/31313403
4136,,,,,"Short-term health outcomes of newbo
rn infants of substance-using mothe
rs in Australia and New Zealand: A 
systematic review.",/pubmed/31313404
4135,,,,,"Global Emergency Medicine: A Review
 of the Literature from 2018.",/pubmed/31313411
4134,,,,,"Auckland regional telemedicine reti
nopathy of prematurity screening ne
twork: A ten year review.",/pubmed/31313447
4133,,,,,"Dissemination of PhD Dissertation R
esearch by Dissertation Format: A R
etrospective Cohort Study.",/pubmed/31313486
4132,,,,,"Correlates of Physical Activity Dur
ing Pregnancy: A Systematic Review 
with Implications for Evidence-base
d Practice.",/pubmed/31313491
4131,,X,,,"Viable versus nonviable positive ma
rgins in Ewing sarcoma and associat
ed recurrence rates: A systematic r
eview.",/pubmed/31313497
4130,,,,,"Concise Review: Neuronal Stem Cell-
Drug Interactions: A Systematic Rev
iew and Meta-Analysis.",/pubmed/31313515
4129,,,,,"Prevalence of enteric non-typhoidal
 Salmonella in humans in the Middle
 East and North Africa: A systemati
c review and meta-analysis.",/pubmed/31313525
4128,,,,,"Clinical concepts for cabazitaxel i
n the management of metastatic cast
ration-resistant prostate cancer.",/pubmed/31313526
4127,,,,,"Treatment of pediatric pulmonary ar
terial hypertension: A focus on the
 NO-sGC-cGMP pathway.",/pubmed/31313530
4126,,X,,,"The efficacy of virtual reality too
ls for total knee replacement rehab
ilitation: A systematic review.",/pubmed/31313607
4125,X,,,,"Red Cell Distribution Width, Platel
et-to-Lymphocyte Ratio, and Mean Pl
atelet Volume in Ankylosing Spondyl
itis and Their Correlations with In
flammation: A Meta-analysis.",/pubmed/31313609
4124,,X,,,"Meta-analysis: Effectiveness of Com
prehensive Geriatric Care for Elder
ly Following Hip Fracture Surgery.",/pubmed/31313649
4123,,,,,"Mesh fixation technique in totally 
extraperitoneal inguinal hernia rep
air - A network meta-analysis.",/pubmed/31313654
4122,,,,,"Frameworks, Models, and Theories Us
ed in Electronic Health Research an
d Development to Support Self-Manag
ement of Cardiovascular Diseases Th
rough Remote Monitoring Technologie
s: Protocol for a Metaethnography R
eview.",/pubmed/31313659
4121,,,,,"Long-Term Vitamin K Antagonists and
 Cancer Risk: A Systematic Review a
nd Meta-Analysis.",/pubmed/31313676
4120,,,,,"Exceptional Responders in Oncology:
 A Systematic Review and Meta-Analy
sis of Patient Level Data.",/pubmed/31313679
4119,,,,,"In the pursuit of partnership: pati
ent and family engagement in critic
al care medicine.",/pubmed/31313682
4118,X,X,,,"Myofascial pain syndrome and trigge
r points: evaluation and treatment 
in patients with musculoskeletal pa
in.",/pubmed/31313700
4117,,,,,"Effectiveness of endoscopic versus 
external surgical approaches in the
 treatment of orbital complications
 of rhinosinusitis: a systematic re
view protocol.",/pubmed/31313706
4116,,,,,"Oral health outcomes for people wit
h cerebral palsy: a scoping review 
protocol.",/pubmed/31313707
4115,,,,,"Eating disorders and posttraumatic 
stress disorder.",/pubmed/31313708
4114,,,,,"Stickler syndrome: exploring prophy
laxis for retinal detachment.",/pubmed/31313752
4113,,,,,"Mechanical Thrombectomy in Acute Is
chemic Stroke: A Meta-Analysis of S
tent Retrievers vs Direct Aspiratio
n vs a Combined Approach.",/pubmed/31313819
4112,,,,,"Psychological and psychosocial trea
tments for children and young peopl
e with post-traumatic stress disord
er: a network meta-analysis.",/pubmed/31313834
4111,,,,,"Review article: the incidence and r
isk factors for irritable bowel syn
drome in population-based studies.",/pubmed/31313850
4110,,,,,"Understanding informal caregivers' 
motivation from the perspective of 
self-determination theory: an integ
rative review.",/pubmed/31313852
4109,,,,,"Point-of-care testing in primary ca
re: A systematic review on implemen
tation aspects addressed in test ev
aluations.",/pubmed/31313873
4108,,,,,"Structural and Functional Neural Ta
rgets of Addiction Treatment in Ado
lescents and Young Adults: A System
atic Review and Meta-Analysis.",/pubmed/31313938
4107,,,,,"Economic impact of harmful algal bl
ooms on human health: a systematic 
review.",/pubmed/31313990
4106,,,,,"Letter to the Editor: [Association 
of maternal iodine status with chil
d IQ: a meta-analysis of individual
-participant data].",/pubmed/31314088
4105,,,,,"Does older adults' use of social ca
re influence their healthcare utili
sation? A systematic review of inte
rnational evidence.",/pubmed/31314142
4104,,,,,"Genetic testing for prevention of s
evere drug-induced skin rash.",/pubmed/31314143
4103,,,,,"Incident Atrial Fibrillation in Pat
ients Undergoing Bariatric Surgery:
 A Systematic Review and Meta-analy
sis.",/pubmed/31314166
4102,,,,,"Systematic review and meta-analysis
 : diagnostic accuracy of faecal im
munochemical testing for haemoglobi
n (FIT) in detecting colorectal can
cer for both symptomatic and screen
ing population.",/pubmed/31314191
4101,,,,,"A review and update on the diagnosi
s and treatment of neuropsychiatric
 Wilson disease.",/pubmed/31314605
4100,,,,,"Clinical practice guidelines for re
habilitation in traumatic brain inj
ury: a critical appraisal.",/pubmed/31314607
4099,,,,,"Adherence to clinical guidelines fo
r Barrett's esophagus.",/pubmed/31314608
4098,X,X,,,"Effectiveness and safety of betrixa
ban extended prophylaxis for venous
 thromboembolism compared with stan
dard-duration prophylaxis intervent
ion in acute medically ill patients
: a systematic literature review an
d network meta-analysis.",/pubmed/31314619
4097,,,,,"Grain consumption and risk of gastr
ic cancer: a meta-analysis.",/pubmed/31314629
4096,,,,,"Primitive Neuroectodermal Tumor of 
the Prostate with Notalgia and Para
plegia as the Initial Symptoms: A C
ase Report and Literature Review.",/pubmed/31314635
4095,,,,,"Evaluation of Serum and Salivary In
terleukin-6 and Interleukin-8 Level
s in Oral Squamous Cell Carcinoma P
atients: Systematic Review and Meta
-Analysis.",/pubmed/31314647
4094,,,,,"Assessment of Circulating Anti-Müll
erian Hormone in Women Using Hormon
al Contraception: A Systematic Revi
ew.",/pubmed/31314652
4093,,,,,"Comparing the Mental Health of Sexu
al Minority and Heterosexual Cancer
 Survivors: A Systematic Review.",/pubmed/31314662
4092,,,,,"Remote Patient Monitoring: A System
atic Review.",/pubmed/31314689
4091,,,,,"Which community-based HIV initiativ
es are effective in achieving UNAID
S 90-90-90 targets? A systematic re
view and meta-analysis of evidence 
(2007-2018).",/pubmed/31314764
4090,,,,,"Gene-based genome-wide association 
studies and meta-analyses of conotr
uncal heart defects.",/pubmed/31314787
4089,,,,,"Association between elevated adipon
ectin level and adverse outcomes in
 patients with heart failure: a sys
tematic review and meta-analysis.",/pubmed/31314851
4088,,,,,"What do Cochrane systematic reviews
 say about telemedicine for healthc
are?",/pubmed/31314879
4087,,,,,"Objective structured teaching exami
nation (OSTE): an underused tool de
veloped to assess clinical teaching
 skills. A narrative review of the 
literature.",/pubmed/31314881
4086,,,,,"Neuraminidase Inhibitors and Hospit
al Length of Stay: A Meta-analysis 
of Individual Participant Data to D
etermine Treatment Effectiveness Am
ong Patients Hospitalized With Nonf
atal 2009 Pandemic Influenza A(H1N1
) Virus Infection.",/pubmed/31314899
4085,,,,,"Nutrient-enriched formula versus st
andard formula for preterm infants.
",/pubmed/31314903
4084,,,,,"Next Generation DILI Biomarkers: Pr
ioritization of Biomarkers for Qual
ification and Best Practices for Bi
ospecimen Collection in Drug Develo
pment.",/pubmed/31314926
4083,,,,,"Deformation imaging to assess globa
l and regional effects of cardiac r
egenerative therapy in ischemic hea
rt disease - a systematic review.",/pubmed/31314949
4082,,,,,"Glycosylation and its implications 
in breast cancer.",/pubmed/31314995
4081,,X,,,"Suture Button Versus Hook Plate for
 Acute Unstable Acromioclavicular J
oint Dislocation: A Meta-analysis.",/pubmed/31315003
4080,,,,,"Efficacy of Panax ginseng supplemen
tation on blood lipid profile. A me
ta-analysis and systematic review o
f clinical randomized trials.",/pubmed/31315027
4079,,,,,"Robotic radical hysterectomy is not
 superior to laparoscopic radical h
ysterectomy in perioperative urolog
ic complications: A meta-analysis o
f 23 studies.",/pubmed/31315060
4078,,,,,"Considerations for Timing of Defect
 Reconstruction in Cutaneous Melano
ma of the Head and Neck.",/pubmed/31315133
4077,,,,,"Effects of Antibiotic Therapy in Pr
imary Sclerosing Cholangitis with a
nd without Inflammatory Bowel Disea
se: A Systematic Review and Meta-An
alysis.",/pubmed/31315136
4076,,,,,"THERAPEUTIC DRUG MONITORING OF INFL
IXIMAB IN SPONDYLOARTHRITIS. A REVI
EW OF THE LITERATURE.",/pubmed/31315147
4075,,,,,Mobile Apps.,/pubmed/31314245
4074,,,,,"Reporting Standards and Critical Ap
praisal of Prediction Models.",/pubmed/31314247
4073,,,,,Defining the Patient Cohort.,/pubmed/31314261
4072,,,,,"Signal Processing: False Alarm Redu
ction.",/pubmed/31314262
4071,,,,,"Residual Confounding Lurking in Big
 Data: A Source of Error.",/pubmed/31314266
4070,,,,,"Trend Analysis: Evolution of Tidal 
Volume Over Time for Patients Recei
ving Invasive Mechanical Ventilatio
n.",/pubmed/31314271
4069,,,,,"Pediatric Type 2 Diabetes: Preventi
on and Treatment Through a Life Cou
rse Health Development Framework.",/pubmed/31314290
4068,,,,,"Introduction to the Handbook of Lif
e Course Health Development.",/pubmed/31314307
4067,,,,,"Nursing Research and Audit in the T
ransplant Setting.",/pubmed/31314309
4066,,,,,Cell Source and Apheresis.,/pubmed/31314313
4065,,,,,"The Dementia Village: Between Commu
nity and Society.",/pubmed/31314351
4064,,,,,"The Pediatric Gastrointestinal Trac
t: What Every Radiologist Needs to 
Know.",/pubmed/31314361
4063,,,,,Small Bowel Disease.,/pubmed/31314376
4062,,,,,"Peer Review and Responsibility in/a
s/for/to Practice.",/pubmed/31314385
4061,,,,,"(Meta-) Methodological Lessons for 
Ethics Consultation.",/pubmed/31314388
4060,,,,,"Critical Self-Reflection as Moral P
ractice: A Collaborative Meditation
 on Peer Review in Ethics Consultat
ion.",/pubmed/31314392
4059,,,,,"Narrative and Method in Ethics Cons
ultation.",/pubmed/31314395
4058,,,,,"Understanding Clinical Reasoning fr
om Multiple Perspectives: A Concept
ual and Theoretical Overview.",/pubmed/31314454
4057,,,,,"Prerequisites for Learning Clinical
 Reasoning.",/pubmed/31314455
4056,,,,,"Transportation capacity for patient
s with highly infectious diseases i
n Europe: a survey in 16 nations.",/pubmed/24750421
4055,,,,,"Evidence-based review, not change i
n usage patterns, should drive Medi
care Benefit Schedule (MBS) disinve
stment decisions.",/pubmed/27883872
4054,,,,,"Going digital: a narrative overview
 of the clinical and organisational
 impacts of eHealth technologies in
 hospital practice.",/pubmed/28063462
4053,,,,,"What is the role of health systems 
in responding to domestic violence?
 An evidence review.",/pubmed/28104041
4052,,,,,"The Enigma of ”Traumatic Pseudolipo
ma” and ”Traumatic Herniation of Bu
ccal Fat Pad”: A Systematic Review 
and New Classification System of Po
st-Traumatic Craniofacial Fatty Mas
ses.",/pubmed/28222278
4051,,,,,"The systematic coronary risk evalua
tion (SCORE) for the prevention of 
cardiovascular diseases. Does evide
nce exist for its effectiveness? A 
systematic review.",/pubmed/28705107
4050,,,,,"Non-tuberculous Mycobacteria isolat
ed from Pulmonary samples in sub-Sa
haran Africa - A Systematic Review 
and Meta Analyses.",/pubmed/28931915
4049,,,,,"Decision making for people living w
ith dementia by their carers at the
 end of life: a rapid scoping revie
w.",/pubmed/28933994
4048,,,,,"Impacts of no-tillage management on
 nitrate loss from corn, soybean an
d wheat cultivation: A meta-analysi
s.",/pubmed/28935905
4047,,,,,"Electrophysiological Studies in Thy
roid Associated Orbitopathy: A Syst
ematic Review.",/pubmed/28935968
4046,,,,,"Effects of transthoracic device clo
sure on ventricular septal defects 
and reasons for conversion to open-
heart surgery: A meta-analysis.",/pubmed/28939836
4045,,,,,"Approaches for standardising best p
ractice to reduce CRBSIs and CLABSI
s.",/pubmed/29068727
4044,,,,,"Clinical evaluation of corneal chan
ges after phacoemulsification in di
abetic and non-diabetic cataract pa
tients, a systematic review and met
a-analysis.",/pubmed/29074989
4043,,,,,"Renal hypoxia in kidney disease: Ca
use or consequence?",/pubmed/29159875
4042,,,,,"Is Augmentation Required to Correct
 Malar Deficiency With Maxillary Ad
vancement?",/pubmed/29202264
4041,,,,,"Potential Benefits of Incorporating
 Peer-to-Peer Interactions Into Dig
ital Interventions for Psychotic Di
sorders: A Systematic Review.",/pubmed/29241435
4040,,,,,"Discontinuous Versus In-Continuity 
Neck Dissection in Squamous Cell Ca
rcinoma of the Tongue and Floor of 
the Mouth: Comparing the Rates of L
ocoregional Recurrence.",/pubmed/29247622
4039,,,,,"Posterior Airway Changes Following 
Orthognathic Surgery in Obstructive
 Sleep Apnea.",/pubmed/29288649
4038,,,,,"Total Maxillary Alveolar Osteotomy:
 Surgical Technique and Review of I
ts Efficacy.",/pubmed/29378176
